X,Y,OBJECTID,Codigo_DANE_anterior,DANE_Letra,DANE_Actual,DIRECCION,ESTABLECIMIENTO_EDUCATIVO,SEDE,Zona,Identificador,POINT_X,POINT_Y,POINT_Z,BARRIO,COMUNA,VEREDA_COMUNIDAD,COD_DANE_DEPMUN,MUNICIPIO,PROVINCIA,NOMBRE_GEOGRAFICO,CATEGORIA,CORREGIMIENTO,VEREDA_IGAC,Estado_InfraestructuraE,PROV_ORIG,MUNI_ORIG,INST_ORIG,SEDE_ORIG
1103093.4622,1312620.1591,58,268615002201,268615000046N,26861500004614,VEREDA PANAMA,INSTITUCION_EDUCATIVA_LLANA_DE,ESCUELA_RURAL_PANAMA,RURAL,1676,-73.1443388893308,7.42224166668368,0,,,PANAMÁ_SECTOR_LAS_CRUCES,68615,RIONEGRO,METROPOLITANA,PANAMÁ SECTOR LAS CRUCES,Vereda,VILLA_PAZ_MISIGUAY,LA_CEIBA,Deficit,,,INSTITUCION EDUCATIVA LA CEIBA,ESCUELA RURAL PANAMA
1113838.3236,1322761.2104,59,268780000727,268780000727A,26878000072701,CORREGIMIENTO TURBAY,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1926,-73.046988889043,7.51390555634993,0,,,SAN_ISIDRO,68780,SURATA,SOTO_NORTE,SAN ISIDRO,Vereda,TURBAY,SAN_ISIDRO,Deficit,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,COLEGIO FRANCISCO SAN JUAN
1110470.4841,1326601.4552,60,268780000581,268780000727G,26878000072707,VEREDA CARTAGENA,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1927,-73.0774890001942,7.54863399996813,0,,,CARTAGENA,68780,SURATA,SOTO_NORTE,CARTAGENA,Vereda,,CARTAGENA,Alerta,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL CARTAGENA
1114681.5692,1329483.6538,61,268780000611,268780000727F,26878000072706,VEREDA CRUCECITAS centro poblado el Mohan,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1928,-73.0393277778904,7.57468055589148,0,,,LAS_ABEJAS,68780,SURATA,SOTO_NORTE,LAS ABEJAS,Vereda,,LAS_ABEJAS,Cumple,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL CRUCECITAS
1116268.5827,1332215.0521,62,268780000573,268780000727J,26878000072710,CORREGIMIENTO EL MOHAN,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1929,-73.0249390003423,7.59937000038949,0,,,MOHÁN,68780,SURATA,SOTO_NORTE,MOHÁN,Vereda,MOHÁN,MOHÁN,Cumple,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL EL MOHAN
1114013.9352,1326572.9578,63,268780000590,268780000727H,26878000072708,VEREDA LAS ABEJAS,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1930,-73.0453859998141,7.54836700039977,0,,,LAS_ABEJAS,68780,SURATA,SOTO_NORTE,LAS ABEJAS,Vereda,,LAS_ABEJAS,Deficit,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL LAS ABEJAS
1116156.7918,1324063.2462,64,268780000689,268780000727D,26878000072704,VEREDA SAN ISIDRO,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,1931,-73.0259810003848,7.52567000025715,0,,,EL_MINERAL,68780,SURATA,SOTO_NORTE,EL MINERAL,Vereda,,SAN_ISIDRO,Deficit,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL SAN ISIDRO
1120875.0739,1306365.6951,65,168780000013,168780000013A,16878000001301,ENTRADA BARRIO EL PORTAL,COLEGIO_INTEGRADO_CAMACHO_CARRE,COLEGIO_INTEGRADO_CAMACHO_CARRENO,URBANA,1933,-72.9833139998341,7.36564899995245,0,,,CABECERA_MUNICIPAL,68780,SURATA,SOTO_NORTE,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,COLEGIO INTEGRADO CAMACHO CARREÑO
1121232.6003,1310943.9007,66,268780000221,168780000013I,16878000001309,VEREDA CARTAGUA,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_CARTAGUA,RURAL,1934,-72.9800559999305,7.40703900012108,0,,,CARTAGUA,68780,SURATA,SOTO_NORTE,CARTAGUA,Vereda,,CARTAGUA,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL CARTAGUA
1123041.023,1308475.7989,67,268780000263,168780000013G,16878000001307,VEREDA EL PALCHAL,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_EL_PALCHAL,RURAL,1935,-72.9636890002708,7.38471699967029,0,,,PALCHAL,68780,SURATA,SOTO_NORTE,PALCHAL,Vereda,,PALCHAL,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL EL PALCHAL
1121380.9586,1308770.8668,68,268780000123,168780000013E,16878000001305,VEREDA EL PORVENIR,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_EL_PORVENIR,RURAL,1936,-72.9787219996461,7.38739199995876,0,,,EL_PORVENIR,68780,SURATA,SOTO_NORTE,EL PORVENIR,Vereda,,EL_PORVENIR,Deficit,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL EL PORVENIR
1122715.2214,1306897.6007,69,268780000034,168780000013F,16878000001306,VEREDA NUEVA VEREDA,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_NUEVA_VEREDA,RURAL,1937,-72.9666469998535,7.37044999983872,0,,,SAN_FRANCISCO,68780,SURATA,SOTO_NORTE,SAN FRANCISCO,Vereda,,SAN_FRANCISCO,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL NUEVA VEREDA
1120758.4027,1305341.4171,70,268780000115,168780000013C,16878000001303,VEREDA PÁNAGA,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_PANAGA,RURAL,1938,-72.9843750004157,7.3563889996874,0,,,PANAGA,68780,SURATA,SOTO_NORTE,PANAGA,Vereda,,BUCARÉ,Deficit,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL PANAGA
1123860.8366,1305077.1415,71,268780000603,168780000013H,16878000001308,VEREDA SAN FRANCISCO,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_SAN_FRANCISCO,RURAL,1939,-72.9562810004464,7.35398599983752,0,,,SAN_FRANCISCO,68780,SURATA,SOTO_NORTE,SAN FRANCISCO,Vereda,,SAN_FRANCISCO,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL SAN FRANCISCO
1120883.1294,1306376.9808,72,168780000161,168780000013B,16878000001302,CALLE 3 NO. 2-17,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_URBANA_CAMACHO_CARRENO,URBANA,1940,-72.983240999662,7.36575100031067,0,,,CABECERA_MUNICIPAL,68780,SURATA,SOTO_NORTE,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Cumple,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA URBANA CAMACHO CARREÑO
1118853.4559,1316617.9992,73,268780000069,268780000247C,26878000024703,VEREDA GRAMALOTICO,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1941,-73.0015810001664,7.45834799980294,0,,,GRAMALOTICO,68780,SURATA,SOTO_NORTE,GRAMALOTICO,Vereda,,GRAMALOTICO,Alerta,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL GRAMALOTICO CENTRO
1116966.864,1315168.8364,74,268780000085,268780000247I,26878000024709,?,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1942,-73.0186749996376,7.44525300002552,0,,,GRAMALOTICO,68780,SURATA,SOTO_NORTE,GRAMALOTICO,Vereda,,GRAMALOTICO,Cumple,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL GRAMALOTICO ORIENTE
1121589.3077,1320308.5325,75,268780000271,268780000247H,26878000024708,VEREDA LA VIOLETA,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1943,-72.9767829999353,7.49170299963958,0,,,VIOLETA,68780,SURATA,SOTO_NORTE,VIOLETA,Vereda,CACHIRÍ,VIOLETA,Cumple,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL LA VIOLETA
1122815.1599,1317041.0116,76,268780000310,268780000247B,26878000024702,VEREDA MARCELA,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1944,-72.9656940000329,7.46215599966293,0,,,MARSELLA,68780,SURATA,SOTO_NORTE,MARSELLA,Vereda,,MARSELLA,Alerta,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL MARCELA
1122699.1493,1314678.2696,77,268780000379,268780000247F,26878000024706,VEREDA TABLANCA,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1945,-72.9667559997236,7.44079500029024,0,,,AGUA_BLANCA,68780,SURATA,SOTO_NORTE,AGUA BLANCA,Vereda,,AGUA_BLANCA,Alerta,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL TABLANCA
1120085.738,1317801.036,78,268780000247,268780000247A,26878000024701,CORREGIMIENTO CACHIRI,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,1946,-72.9904140003766,7.46903899971216,0,,,VIOLETA,68780,SURATA,SOTO_NORTE,CENTRO POBLADO CACHIRÍ,Corregimiento,CACHIRÍ,VIOLETA,Deficit,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,INSTITUTO SAN ISIDRO DE CACHIRI
1122891.243,1288430.2484,79,168820000011,168820000011A,16882000001101,CALLE 9 Nº 3 - 36,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,URBANA,1947,-72.965138889256,7.20348611117458,0,,,CABECERA_MUNICIPAL,68820,TONA,SOTO_NORTE,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Deficit,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,COLEGIO INTEGRADO RAFAEL URIBE URIBE
1115944.5816,1283677.2767,80,268820000415,168820000011I,16882000001109,VEREDA  CARAGUA,COLEGIO_INTEGRADO_RAFAEL_URIBE,ESCUELA_RURAL_CARAGUA_ALTO,RURAL,1948,-73.0280416665879,7.16054166705487,0,,,CARAGUA_ALTO,68820,TONA,METROPOLITANA,CARAGUA ALTO,Vereda,,CARAGUA,Deficit,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL CARAGUA ALTO
1125627.7856,1289829.3349,81,268820000091,168820000011C,16882000001103,VEREDA TEMBLADAL,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,ESCUELA_RURAL_EL_GRAMAL,RURAL,1949,-72.9403583328028,7.21612222203302,0,,,TEMBLADAL,68820,TONA,SOTO_NORTE,TEMBLADAL,Vereda,,TEMBLADAL,Alerta,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL EL GRAMAL
1116531.134,1284965.4552,82,268820000113,168820000011F,16882000001106,VEREDA PIRGUA,COLEGIO_INTEGRADO_RAFAEL_URIBE,ESCUELA_RURAL_GOLONDRINAS,RURAL,1950,-73.022727777554,7.1721861114427,0,,,PIRGUA,68820,TONA,METROPOLITANA,PIRGUA,Vereda,,PIRGUA,Alerta,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL GOLONDRINAS
1118825.6754,1285372.8502,83,268820000067,168820000011E,16882000001105,VEREDA PIRGUA TONA,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,ESCUELA_RURAL_MAYORIA,RURAL,1952,-73.001955556372,7.17586111143693,0,,,VEGAS,68820,TONA,SOTO_NORTE,VEGAS,Vereda,,VEGAS,Alerta,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL MAYORIA
1117387.8945,1287243.9521,84,268820000202,168820000011O,16882000001115,VEREDA VEGAS,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,ESCUELA_RURAL_VEGAS_DE_CHISCAPA,RURAL,1955,-73.0149640002803,7.19278299966522,0,,,VEGAS,68820,TONA,SOTO_NORTE,VEGAS,Vereda,,VEGAS,Deficit,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL VEGAS DE CHISCAPA
1122858.1034,1288431.7681,85,168820000020,168820000011B,16882000001102,CENTRO TONA,COLEGIO_INTEGRADO_RAFAEL_URIBE_URIBE,ESCUELA_URBANA_FRANCISCO_ROMERO,URBANA,1956,-72.9654388891104,7.20350000026592,0,,,CABECERA_MUNICIPAL,68820,TONA,SOTO_NORTE,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Deficit,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA URBANA FRANCISCO ROMERO
1132516.311,1287007.2771,86,268820000393,268820000393A,26882000039301,CORREGIMIENTO BERLIN,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1957,-72.8780138889471,7.19056944386252,0,,,CUESTABOBA,68820,TONA,SOTO_NORTE,CUESTABOBA,Vereda,,CUESTABOBA,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,COLEGIO LUZ DE LA ESPERANZA
1125653.7917,1279555.7785,87,268820000237,268820000393G,26882000039307,VEREDA UCATA,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1958,-72.9401749999301,7.12323899963866,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL ARENALES
1135821.7348,1289368.9703,88,268820000229,268820000393B,26882000039302,CORREGIMIENTO  BERLIN,COLEGIO_LUZ_DE_LA_ESPERANZA,ESCUELA_RURAL_BERLIN,RURAL,1959,-72.8480749999716,7.21189999987909,0,,,CUESTABOBA,68820,TONA,SOTO_NORTE,CUESTABOBA,Vereda,,CUESTABOBA,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL BERLIN
1127041.508,1285422.7383,89,268820000326,268820000393I,26882000039309,VEREDA UCATA,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1960,-72.9275833330576,7.17627499975205,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL CADILLAL
1136041.7569,1288942.9903,90,268820000041,268820000393C,26882000039303,VEREDA CUESTA BOBA,COLEGIO_LUZ_DE_LA_ESPERANZA,ESCUELA_RURAL_CUESTA_BOBA,RURAL,1961,-72.8460861106073,7.20804722193951,0,,,CUESTABOBA,68820,TONA,SOTO_NORTE,CUESTABOBA,Vereda,,CUESTABOBA,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL CUESTA BOBA
1128479.1915,1292284.0158,91,268820000075,268820000393L,26882000039312,VEREDA EL ALIZAL,COLEGIO_LUZ_DE_LA_ESPERANZA,ESCUELA_RURAL_EL_ALIZAL,RURAL,1962,-72.9145305559347,7.23830000012962,0,,,ALIZAL,68820,TONA,SOTO_NORTE,ALIZAL,Vereda,,ALIZAL,Alerta,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL EL ALIZAL
1128494.8697,1281309.9288,92,268820000130,268820000393K,26882000039311,VEREDA PARRA Y JUAN RODRIGUEZ,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1963,-72.9144499998759,7.13908333326788,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Alerta,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL EL TOPON
1130777.6364,1283857.489,93,268820000407,268820000393F,26882000039306,VEREDA SALADITO,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1964,-72.8937722219861,7.16210277779917,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL JORDAN
1122661.0799,1279301.6447,94,268820000253,268820000393H,26882000039308,VEREDA PARRA Y JUAN RODRIGUEZ,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1965,-72.9672638893885,7.12095555587388,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL LLANO DE ADENTRO
1134610.1626,1282969.4372,95,268820000270,268820000393E,26882000039305,VEREDA SALADITO,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,1966,-72.85908611136,7.15405000001458,0,,,EL_SALADITO,68820,TONA,METROPOLITANA,EL SALADITO,Vereda,,SALADITO,Alerta,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL SALADITO
1133308.0259,1300189.4134,96,168867000087,168867000087A,16886700008701,CARRERA 1 Nº 4 - 50,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,URBANA,2011,-72.8707609997375,7.30974399986054,0,,,CABECERA_MUNICIPAL,68867,VETAS,SOTO_NORTE,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Alerta,,,COLEGIO SAN JUAN NEPOMUCENO,COLEGIO SAN JUAN NEPOMUCENO
1132203.9577,1301017.3207,97,268867000146,168867000087F,16886700008706,VEREDA BORRERO,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,RURAL,2012,-72.8807530000542,7.31723600003306,0,,,BORRERO,68867,VETAS,SOTO_NORTE,BORRERO,Vereda,,BORRERO,Deficit,,,COLEGIO SAN JUAN NEPOMUCENO,ESCUELA RURAL BORRERO
1134348.0439,1301327.9723,98,268867000111,168867000087B,16886700008702,VEREDA VOLCAN,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,RURAL,2013,-72.8613359995945,7.32003099965763,0,,,CENTRO,68867,VETAS,SOTO_NORTE,CENTRO,Vereda,,CENTRO,Alerta,,,COLEGIO SAN JUAN NEPOMUCENO,ESCUELA RURAL EL VOLCAN
1128590.2809,1303495.3591,99,268867000154,168867000087D,16886700008704,VEREDA MONGORA,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,RURAL,2014,-72.9134610001393,7.33966100020573,0,,,MONGORA,68867,VETAS,SOTO_NORTE,MONGORA,Vereda,,MONGORA,Alerta,,,COLEGIO SAN JUAN NEPOMUCENO,ESCUELA RURAL MONGORA
1130070.4173,1301085.3744,100,268867000103,168867000087E,16886700008705,VEREDA ORTEGON,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,RURAL,2015,-72.9000720003209,7.31786400021786,0,,,LA_CHORRERA,68867,VETAS,SOTO_NORTE,LA CHORRERA,Vereda,,LA_CHORRERA,Deficit,,,COLEGIO SAN JUAN NEPOMUCENO,ESCUELA RURAL ORTEGON
1130705.3497,1298395.5911,101,268867000138,168867000087C,16886700008703,VEREDA EL MORTIÑO,COLEGIO_SAN_JUAN_NEPOMUCENO,ESCUELA_RURAL_PARAMO_RICO,RURAL,2016,-72.8943389996973,7.29354199974561,0,,,ORTEGÓN,68867,VETAS,SOTO_NORTE,ORTEGÓN,Vereda,,ORTEGÓN,Deficit,,,COLEGIO SAN JUAN NEPOMUCENO,ESCUELA RURAL PARAMO RICO
1120574.2258,1315948.8768,102,268780000646,268780000727C,26878000072703,VEREDA MESALLANA,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,2089,-72.9859972215917,7.4522916670198,0,,,GRAMALOTICO,68780,SURATA,SOTO_NORTE,GRAMALOTICO,Vereda,,GRAMALOTICO,Deficit,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL MESA LLANA
1116310.5707,1332275.533,103,268780000565,268780000727I,26878000072709,CORREGIMIENTO EL MOHAN,COLEGIO_FRANCISCO_SAN_JUAN,COLEGIO_FRANCISCO_SAN_JUAN_SEDE_PRINCIPAL,RURAL,2090,-73.0245583328506,7.59991666667719,0,,,MOHÁN,68780,SURATA,SOTO_NORTE,CENTRO POBLADO MOHÁN,Corregimiento,MOHÁN,MOHÁN,Alerta,SOTO_NORTE,SURATÁ,COLEGIO FRANCISCO SAN JUAN,ESCUELA RURAL SAN JOSE DE PANTANITOS
1120992.7664,1303390.5212,104,268780000042,168780000013D,16878000001304,VEREDA BUCARE,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_BUCARE,RURAL,2091,-72.9822611109511,7.33874999987972,0,,,BUCARÉ,68780,SURATA,SOTO_NORTE,BUCARÉ,Vereda,,BUCARÉ,Deficit,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL BUCARE
1122944.7815,1313054.8598,105,268780000093,168780000013J,16878000001310,VEREDA AGUABLANCA,COLEGIO_INTEGRADO_CAMACHO_CARRE,ESCUELA_RURAL_SABANETA,RURAL,2092,-72.9645388894138,7.42611666711939,0,,,PÁRAMO_DE_MONSALVE,68780,SURATA,SOTO_NORTE,PÁRAMO DE MONSALVE,Vereda,,PÁRAMO_DE_MONSALVE,Alerta,SOTO_NORTE,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,ESCUELA RURAL SABANETA
1117002.1364,1321195.3919,106,268780000131,268780000247E,26878000024705,VEREDA CAPACHO,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,2093,-73.0183333329097,7.4997388890017,0,,,SANTA_ROSA,68780,SURATA,SOTO_NORTE,SANTA ROSA,Vereda,,SANTA_ROSA,Deficit,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL CAPACHO
1118138.4053,1320787.8232,107,268780000654,268780000247G,26878000024707,VEREDA EL SILENCIO,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,2094,-73.008041666738,7.49605000026656,0,,,EL_SILENCIO,68780,SURATA,SOTO_NORTE,EL SILENCIO,Vereda,,EL_SILENCIO,Alerta,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL EL SILENCIO
1118317.0969,1317437.414,108,268780000701,268780000247D,26878000024704,VEREDA GRAMALOTICO,INSTITUTO_SAN_ISIDRO_DE_CACHIRI,ESCUELA_RURAL_EL_SILENCIO,RURAL,2095,-73.0064361114131,7.46575833335603,0,,,GRAMALOTICO,68780,SURATA,SOTO_NORTE,GRAMALOTICO,Vereda,,GRAMALOTICO,Deficit,SOTO_NORTE,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,ESCUELA RURAL URUMALES
1115351.2206,1285903.6522,109,268820000121,168820000011G,16882000001107,VEREDA ARNANIA,COLEGIO_INTEGRADO_RAFAEL_URIBE,ESCUELA_RURAL_ARNANIA,RURAL,2096,-73.0334055559068,7.18067222172137,0,,,ARNANIA,68820,TONA,METROPOLITANA,ARNANIA,Vereda,,ARNANIA,Deficit,,,COLEGIO INTEGRADO RAFAEL URIBE URIBE,ESCUELA RURAL ARNANIA
1122562.8199,1281880.2845,110,268820000059,268820000393J,26882000039310,VEREDA UCATA,COLEGIO_LUZ_DE_LA_ESPERANZA,COLEGIO_LUZ_DE_LA_ESPERANZA,RURAL,2098,-72.9681416665665,7.14426944415753,0,,,UCATÁ,68820,TONA,METROPOLITANA,UCATÁ,Vereda,,UCATÁ,Cumple,,,COLEGIO LUZ DE LA ESPERANZA,ESCUELA RURAL UCATA
1166677.6637,1233523.4787,111,268152000386,268152000068F,26815200006806,VEREDA BAVEGA,INSTITUCION_EDUCATIVA_EL_TOBAL_CARCASI,ESCUELA_RURAL_LA_BARROSA,RURAL,179,-72.5694083331613,6.70670833332671,0,,,BAVEGA,68152,CARCASI,GARCIA_ROVIRA,BAVEGA,Vereda,,BAVEGA,Cumple,GARCÍA_ROVIRA,CARCASÍ,INSTITUCION EDUCATIVA AGUATENDIDA,ESCUELA RURAL LA BARROSA
1171840.803,1229929.2174,112,268152000041,268152000068D,26815200006804,VEREDA PETAQUERA,INSTITUCION_EDUCATIVA_EL_TOBAL_CARCASI,ESCUELA_RURAL_LA_LEONA,RURAL,180,-72.5227611107242,6.67414722160836,0,,,PETAQUERA,68152,CARCASI,GARCIA_ROVIRA,PETAQUERA,Vereda,,PETAQUERA,Deficit,GARCÍA_ROVIRA,CARCASÍ,INSTITUCION EDUCATIVA AGUATENDIDA,ESCUELA RURAL LA LEONA
1169407.4058,1230766.9721,113,268152000351,268152000068E,26815200006805,VEREDA PARAMO,INSTITUCION_EDUCATIVA_EL_TOBAL_CARCASI,ESCUELA_RURAL_LAGUNA_NEGRA,RURAL,181,-72.5447555564036,6.68175277824389,0,,,PÁRAMO,68152,CARCASI,GARCIA_ROVIRA,PÁRAMO,Vereda,EL_TOBAL,PÁRAMO,Alerta,GARCÍA_ROVIRA,CARCASÍ,INSTITUCION EDUCATIVA AGUATENDIDA,ESCUELA RURAL LAGUNA NEGRA
1170934.073,1226910.1705,114,268152000289,268152000068G,26815200006807,VEREDA PARAMO,INSTITUCION_EDUCATIVA_EL_TOBAL_CARCASI,ESCUELA_RURAL_LOS_RUICES,RURAL,182,-72.5309972221928,6.64686388931318,0,,,PETAQUERA,68152,CARCASI,GARCIA_ROVIRA,PETAQUERA,Vereda,,PETAQUERA,Alerta,GARCÍA_ROVIRA,CARCASÍ,INSTITUCION EDUCATIVA AGUATENDIDA,ESCUELA RURAL LOS RUICES
